"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1","pvista","pprazo","blmargem","encomenda","local","perecivel","venclote"
16,"16","AL 1002B PT Botão Corr Lâmina c/Calota",15.96,10.64,9,"FINANCEIRO",0,15.96,50,50,10,0,"*",13.83,30,0.00,"*","*","*","*",5.23,0,"OK 2022","060",59.00,"*",1,"AL INDÚSTRIA        ",16,1,"39252000","1800","UND","0000",0.000,"*",53.00,54.00,25.00,"1001800",0,0,5102,0,0,"*",241.00,143130,0,1,59.00,0.00,0.00,0,0,"*","N","0000-00-00"
19,"19","AL 1003 BZ Corr Polímero p/Basculante",4.78,3.16,9,"FINANCEIRO +",0,4.78,0,0,10,0,"*",3.27,0,0.00,"*","*","*","*",3.40,0,"OK 2022","060",-98.00,"*",1,"AL INDÚSTRIA        ",19,1,"39252000","1800","UND","0000",0.000,"*",6.00,22.00,0.00,"1001800",0,0,5102,0,0,"*",2445.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
22,"22","RNB 02 Roldana 2R c/Regulagem C/2 - Fermax",30.25,13.75,10,"FABIO",0,30.25,120,120,0,0,"*",24.75,80,0.00,"*","*","*","*",2.72,0,"OK 2023","000",480.00,"*",1,"FERMAX              ",22,0,"83022000","1200","UND","0000",0.000,"*",195.00,65.00,110.00,"2803700",0,0,5102,0,1,"*",304.00,143402,0,1,368.00,0.00,0.00,0,0,"*","N","0000-00-00"
23,"23","AL 1003A BZ Argola para Corrente",0.42,0.28,9,"FINANCEIRO +",0,0.42,0,0,10,0,"*",0.29,0,0.00,"*","*","*","*",0.21,0,"OK 2022","060",80.00,"*",1,"AL INDÚSTRIA        ",23,1,"39252000","1800","UND","0000",0.000,"*",30.00,73.00,-2.00,"1001800",0,0,5102,0,0,"*",5533.00,999999,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
25,"25","AL 1005 BC Calota para Corrente",1.42,0.95,9,"FINANCEIRO",0,1.42,0,0,32,0,"*",0.98,0,0.00,"*","*","*","*",0.70,0,"OK 2022","060",64.00,"*",1,"AL INDÚSTRIA        ",25,1,"39252000","1800","UND","0000",0.000,"*",31.00,-487.00,565.00,"1001800",0,60,5405,5,3,"*",7769.00,999999,0,1,65.00,0.00,0.00,0,0,"*","N","0000-00-00"
26,"26","AL 1005 NF Calota para Corrente",1.42,0.95,9,"FINANCEIRO",0,1.42,0,0,32,0,"*",0.98,0,0.00,"*","*","*","*",0.70,0,"OK 2022","060",106.00,"*",1,"AL INDÚSTRIA        ",26,1,"39252000","1800","UND","0000",0.000,"*",36.00,62.00,-5.00,"1001800",0,60,5405,5,3,"*",3502.00,999999,0,1,106.00,0.00,0.00,0,0,"*","N","0000-00-00"
27,"27","AL 1005 BZ Calota para Corrente ",1.42,0.95,9,"FINANCEIRO",0,1.42,0,0,10,0,"*",0.98,0,0.00,"*","*","*","*",0.70,0,"OK 2022","060",66.00,"*",1,"AL INDÚSTRIA        ",27,1,"39252000","1800","UND","0000",0.000,"*",66.00,142.00,0.00,"1001800",0,60,5405,5,3,"*",6823.00,999999,0,1,66.00,0.00,0.00,0,0,"*","N","0000-00-00"
28,"28","AL 1005 PT Calota para Corrente",1.43,0.95,9,"COMPRAS",0,1.43,50,50,15,0,"*",1.24,30,0.00,"*","*","*","*",0.70,0,"OK 2022","060",484.00,"*",1,"AL INDÚSTRIA        ",28,1,"39252000","1800","UND","0000",0.000,"*",-2.00,-1219.00,1304.00,"1001800",0,0,5102,0,0,"*",3336.00,138135,0,1,514.00,0.00,0.00,0,0,"*","N","0000-00-00"
29,"29","AL 1013A BC Pivô Inv p/Dob Inferior ",9.95,6.22,9,"FABIO",0,9.95,60,60,60,0,"*",8.71,40,0.00,"*","*","*","*",4.69,0,"OK 2022","060",-68.00,"*",1,"AL INDÚSTRIA        ",29,1,"39252000","1800","UND","0000",0.000,"*",-13.00,-7.00,41.00,"1001800",0,60,5405,5,3,"*",2735.00,143130,0,1,7.00,0.00,0.00,0,0,"*","N","0000-00-00"
31,"31","AL 1013A BZ Pivô Inv p/Dob Inferior ",9.29,6.18,9,"FINANCEIRO",0,9.29,0,0,10,0,"*",6.38,0,0.00,"*","*","*","*",4.69,0,"OK 2022","060",91.00,"*",1,"AL INDÚSTRIA        ",31,1,"39252000","1800","UND","0000",0.000,"*",118.00,111.00,44.00,"1001800",0,60,5405,5,3,"*",2852.00,999999,0,1,92.00,0.00,0.00,0,0,"*","N","0000-00-00"
32,"32","AL 1013A PT Pivô Inv p/Dob Inferior ",9.95,6.22,9,"FABIO",0,9.95,60,60,10,0,"*",8.71,40,0.00,"*","*","*","*",4.69,0,"OK 2022","060",25.00,"*",1,"AL INDÚSTRIA        ",32,1,"39252000","1800","UND","0000",0.000,"*",20.00,90.00,49.00,"1001800",0,60,5405,5,3,"*",2819.00,143130,0,1,25.00,0.00,0.00,0,0,"*","N","0000-00-00"
34,"34","AL 1013 NF Pivô p/Dobradiça Inferior ",11.49,7.18,9,"FABIO",0,11.49,60,60,20,0,"*",10.05,40,0.00,"*","*","*","*",4.69,0,"OK 2022","060",124.00,"*",1,"AL INDÚSTRIA        ",33,1,"39252000","1800","UND","0000",0.000,"*",29.00,199.00,-23.00,"1001800",0,60,5405,5,3,"*",2188.00,999999,0,1,24.00,0.00,0.00,0,0,"*","N","0000-00-00"
35,"35","AL 1013 BC Pivô p/Dobradiça Inferior",10.82,7.19,9,"FINANCEIRO",0,10.82,0,0,25,0,"*",7.41,0,0.00,"*","*","*","*",4.69,0,"OK 2022","060",109.00,"*",1,"AL INDÚSTRIA        ",34,1,"39252000","1800","UND","0000",0.000,"*",41.00,-338.00,501.00,"1001800",0,60,5405,5,3,"*",2854.00,999999,0,1,109.00,0.00,0.00,0,0,"*","N","0000-00-00"
36,"36","AL 1013 PT Pivô p/Dobradiça Inferior",10.82,7.18,9,"FINANCEIRO",0,10.82,0,0,10,0,"*",7.41,0,0.00,"*","*","*","*",4.70,0,"OK 2022","060",17.00,"*",1,"AL INDÚSTRIA        ",35,1,"39252000","1800","UND","0000",0.000,"*",101.00,107.00,-20.00,"1001800",0,60,5405,5,3,"*",2256.00,999999,0,1,19.00,0.00,0.00,0,0,"*","N","0000-00-00"
37,"37","AL 1038C PT Capuchinho para Trinco ",2.46,1.54,9,"FABIO",0,2.46,60,60,35,0,"*",2.16,40,0.00,"*","*","*","*",0.76,0,"OK 2022","060",-22.00,"*",1,"AL INDÚSTRIA        ",36,1,"39252000","1800","UND","0000",0.000,"*",161.00,747.00,-31.00,"1001800",0,60,5405,5,3,"*",3824.00,143130,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
38,"38","AL 1038 NF Capuchinho p/Trinco Furo 10mm",1.68,1.11,9,"FINANCEIRO +",0,1.68,0,0,55,0,"*",1.14,0,0.00,"*","*","*","*",0.76,0,"OK 2022","060",230.00,"*",1,"AL INDÚSTRIA        ",37,1,"39252000","1800","UND","0000",0.000,"*",115.00,253.00,-6.00,"1001800",0,60,5405,5,3,"*",4473.00,999999,0,1,234.00,0.00,0.00,0,0,"*","N","0000-00-00"
39,"39","AL 1038 BZ Capuchinho p/Trinco Furo 10mm",1.68,1.11,9,"FINANCEIRO",0,1.68,0,0,12,0,"*",1.14,0,0.00,"*","*","*","*",0.76,0,"OK 2022","060",63.00,"*",1,"AL INDÚSTRIA        ",38,1,"39252000","1800","UND","0000",0.000,"*",66.00,142.00,-6.00,"1001800",0,0,5102,0,0,"*",4579.00,999999,0,1,63.00,0.00,0.00,0,0,"*","N","0000-00-00"
40,"40","AL 1038 PT Capuchinho p/Trinco Furo 10mm",1.78,1.11,9,"FABIO",0,1.78,60,60,40,0,"*",1.55,40,0.00,"*","*","*","*",0.76,0,"OK 2022","060",187.00,"*",1,"AL INDÚSTRIA        ",39,1,"39252000","1800","UND","0000",0.000,"*",73.00,52.00,-32.00,"1001800",0,60,5405,5,3,"*",3928.00,143130,0,1,200.00,0.00,0.00,0,0,"*","N","0000-00-00"
41,"41","AL 1038A BC Capuchinho para Trinco ",3.06,2.04,9,"FINANCEIRO",0,3.06,50,50,10,0,"*",2.65,30,0.00,"*","*","*","*",1.14,0,"OK 2023","060",86.00,"*",1,"AL INDÚSTRIA        ",40,1,"39252000","1800","UND","0000",0.000,"*",38.00,46.00,47.00,"1001800",0,60,5405,5,3,"*",4489.00,143130,0,1,90.00,0.00,0.00,0,0,"*","N","0000-00-00"
42,"42","AL 1038A NF Capuchinho para Trinco ",3.05,2.04,9,"FINANCEIRO",0,3.05,0,0,10,0,"*",2.10,0,0.00,"*","*","*","*",1.14,0,"OK 2023","060",91.00,"*",1,"AL INDÚSTRIA        ",41,1,"39252000","1800","UND","0000",0.000,"*",90.00,-20.00,126.00,"1001800",0,0,5102,0,0,"*",3483.00,999999,0,1,91.00,0.00,0.00,0,0,"*","N","0000-00-00"
43,"43","AL 1038A BZ Capuchinho para Trinco ",3.05,2.04,9,"FINANCEIRO",0,3.05,0,0,10,0,"*",2.10,0,0.00,"*","*","*","*",1.14,0,"Ok 2022","060",38.00,"*",1,"AL INDÚSTRIA        ",42,1,"39252000","1800","UND","0000",0.000,"*",29.00,21.00,20.00,"1001800",0,0,5102,0,0,"*",3583.00,999999,0,1,38.00,0.00,0.00,0,0,"*","N","0000-00-00"
44,"44","Fec 44 NF Concha Chave Grande ",41.19,21.99,10,"FINANCEIRO",0,41.19,0,0,0,0,"*",30.20,0,0.00,"*","*","*","*",8.09,0,"OK 2023","060",75.00,"*",1,"FERMAX              ",43,1,"83015000","1800","UND","0000",0.000,"*",75.00,78.00,0.00,"1007100",0,60,5405,5,3,"*",20.00,999999,0,1,75.00,0.00,0.00,0,0,"*","N","0000-00-00"
45,"45","AL 1038C BC Capuchinho para Trinco ",2.46,1.54,9,"FABIO",0,2.46,60,60,225,0,"*",2.16,40,0.00,"*","*","*","*",1.12,0,"OK 2022","060",161.00,"*",1,"AL INDÚSTRIA        ",44,1,"39252000","1800","UND","0000",0.000,"*",172.00,750.00,214.00,"1001800",0,60,5405,5,3,"*",3275.00,143130,0,1,179.00,0.00,0.00,0,0,"*","N","0000-00-00"
46,"46","AL 1038C NF Capuchinho para Trinco ",2.31,1.53,9,"FINANCEIRO",0,2.31,0,0,105,0,"*",1.59,0,0.00,"*","*","*","*",1.12,0,"OK 2023","060",24.00,"*",1,"AL INDÚSTRIA        ",45,1,"39252000","1800","UND","0000",0.000,"*",25.00,875.00,-40.00,"1001800",0,60,5405,5,3,"*",4072.00,999999,0,1,28.00,0.00,0.00,0,0,"*","N","0000-00-00"
47,"47","AL 1038C BZ Capuchinho para Trinco",2.31,1.53,9,"FINANCEIRO",0,2.31,0,0,22,0,"*",1.59,0,0.00,"*","*","*","*",1.12,0,"OK 2022","060",44.00,"*",1,"AL INDÚSTRIA        ",46,1,"39252000","1800","UND","0000",0.000,"*",158.00,323.00,-19.00,"1001800",0,0,5102,0,0,"*",3861.00,999999,0,1,44.00,0.00,0.00,0,0,"*","N","0000-00-00"
53,"53","AL 1101A BC Dobradiça Sup s/Pino",20.43,12.77,9,"FABIO",0,20.43,60,60,65,0,"*",17.88,40,0.00,"*","*","*","*",37.00,0,"OK 2022","060",-16.00,"*",1,"AL INDÚSTRIA        ",51,1,"39252000","1800","UND","0000",0.000,"*",-1.00,142.00,63.00,"1001800",0,60,5405,5,3,"*",94.00,143130,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
54,"54","AL 1101A NF Dobradiça Sup s/Pino",19.06,12.71,9,"COMPRAS",0,19.06,0,0,40,0,"*",13.11,0,0.00,"*","*","*","*",9.54,0,"OK 2022","060",12.00,"*",1,"AL INDÚSTRIA        ",52,1,"39252000","1800","UND","0000",0.000,"*",137.00,-86.00,169.00,"1001800",0,60,5405,5,3,"*",124.00,143130,0,1,19.00,0.00,0.00,0,0,"*","N","0000-00-00"
55,"55","AL 1101A BZ Dobradiça Sup s/Pino",19.06,12.69,9,"FINANCEIRO",0,19.06,0,0,10,0,"*",13.11,0,0.00,"*","*","*","*",9.54,0,"OK 2022","060",20.00,"*",1,"AL INDÚSTRIA        ",53,1,"39252000","1800","UND","0000",0.000,"*",29.00,83.00,-7.00,"1001800",0,60,5405,5,3,"*",137.00,999999,0,1,20.00,0.00,0.00,0,0,"*","N","0000-00-00"
56,"56","AL 1101A PT Dobradiça Sup s/Pino",20.43,12.77,9,"FABIO",0,20.43,60,60,13,0,"*",17.88,40,0.00,"*","*","*","*",9.54,0,"OK 2022","060",-10.00,"*",1,"AL INDÚSTRIA        ",54,1,"39252000","1800","UND","0000",0.000,"*",51.00,86.00,126.00,"1001800",0,60,5405,5,3,"*",105.00,143130,0,1,25.00,0.00,0.00,0,0,"*","N","0000-00-00"
57,"57","AL 1101 BC Dobradiça Sup Pino em Inox ",21.56,14.37,9,"COMPRAS",0,21.56,50,50,30,0,"*",18.68,30,0.00,"*","*","*","*",9.54,0,"OK 2022","060",123.00,"*",1,"AL INDÚSTRIA        ",55,1,"39252000","1800","UND","0000",0.000,"*",152.00,-66.00,217.00,"1001800",0,60,5405,5,3,"*",164.00,143130,0,1,128.00,0.00,0.00,0,0,"*","N","0000-00-00"
58,"58","AL 1101 NF Dobradiça Sup Pino em Inox",21.42,14.27,9,"SISTEMA",0,21.42,0,0,20,0,"*",14.72,0,0.00,"*","*","*","*",9.54,0,"OK 2022","060",40.00,"*",1,"AL INDÚSTRIA        ",56,1,"39252000","1800","UND","0000",0.000,"*",-4.00,177.00,11.00,"1001800",0,60,5405,5,3,"*",138.00,0,0,1,40.00,0.00,0.00,0,0,"*","N","0000-00-00"
59,"59","AL 1101 BZ Dobradiça Sup Pino em Inox",21.42,14.27,9,"SISTEMA",0,21.42,0,0,10,0,"*",14.72,0,0.00,"*","*","*","*",9.54,0,"OK 2022","060",72.00,"*",1,"AL INDÚSTRIA        ",57,1,"39252000","1800","UND","0000",0.000,"*",107.00,51.00,62.00,"1001800",0,60,5405,5,3,"*",172.00,0,0,1,73.00,0.00,0.00,0,0,"*","N","0000-00-00"
60,"60","AL 1101 PT Dobradiça Sup Pino em Inox",21.42,14.27,9,"FINANCEIRO",0,21.42,0,0,10,0,"*",14.72,0,0.00,"*","*","*","*",9.54,0,"OK 2022","060",-11.00,"*",1,"AL INDÚSTRIA        ",58,1,"39252000","1800","UND","0000",0.000,"*",21.00,63.00,73.00,"1001800",0,60,5405,5,3,"*",123.00,999999,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
61,"61","AL 1103A BC Dobradiça Inferior ",27.38,17.11,9,"FABIO",0,27.38,60,60,70,0,"*",23.95,40,0.00,"*","*","*","*",11.95,0,"OK 2022","060",-210.00,"*",1,"AL INDÚSTRIA        ",59,1,"39252000","1800","UND","0000",0.000,"*",98.00,-19.00,99.00,"1001800",0,60,5405,5,3,"*",58.00,143130,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
63,"63","AL 1103A BZ Dobradiça Inferior ",25.52,17.00,9,"FINANCEIRO",0,25.52,0,0,10,0,"*",17.55,0,0.00,"*","*","*","*",11.95,0,"OK 2022","060",58.00,"*",1,"AL INDÚSTRIA        ",61,1,"39252000","1800","UND","0000",0.000,"*",60.00,44.00,-7.00,"1001800",0,60,5405,5,3,"*",132.00,143130,0,1,59.00,0.00,0.00,0,0,"*","N","0000-00-00"
64,"64","AL 1103A PT Dobradiça Inferior",27.38,17.11,9,"FABIO",0,27.38,60,60,11,0,"*",23.95,40,0.00,"*","*","*","*",11.95,0,"OK 2022","060",96.00,"*",1,"AL INDÚSTRIA        ",62,1,"39252000","1800","UND","0000",0.000,"*",69.00,111.00,-24.00,"1001800",0,60,5405,5,3,"*",55.00,143130,0,1,131.00,0.00,0.00,0,0,"*","N","0000-00-00"
65,"65","AL 1103 BC Dobradiça Inferior ",31.86,21.24,9,"FINANCEIRO",0,31.86,50,50,32,0,"*",27.61,30,0.00,"*","*","*","*",11.95,0,"OK 2023","060",71.00,"*",1,"AL INDÚSTRIA        ",63,1,"39252000","1800","UND","0000",0.000,"*",53.00,-168.00,232.00,"1001800",0,60,5405,5,3,"*",44.00,143130,0,1,76.00,0.00,0.00,0,0,"*","N","0000-00-00"
66,"66","AL 1103 NF Dobradiça Inferior ",31.66,21.11,9,"COMPRAS",0,31.66,0,0,25,0,"*",21.78,0,0.00,"*","*","*","*",11.95,0,"OK 2023","060",11.00,"*",1,"AL INDÚSTRIA        ",64,1,"39252000","1800","UND","0000",0.000,"*",42.00,38.00,25.00,"1001800",0,60,5405,5,3,"*",22.00,143130,0,1,17.00,0.00,0.00,0,0,"*","N","0000-00-00"
67,"67","Silicone Neutro Branco Soudal",42.53,28.35,52,"COMPRAS",0,42.53,50,50,0,0,"*",36.86,30,0.00,"*","*","*","*",0.00,0,"OK 2023","000",221.00,"*",1,"SOUDAL              ",65,0,"32141010","1800","UND","0000",0.000,"*",453.00,-29.00,76.00,"1001800",0,60,5405,0,1,"*",81.00,999999,0,1,221.00,0.00,0.00,0,0,"*","N","0000-00-00"
68,"68","AL 1103 BZ Dobradiça Inferior",31.66,21.11,9,"FINANCEIRO",0,31.66,0,0,10,0,"*",21.78,0,0.00,"*","*","*","*",11.95,0,"OK 2023","060",93.00,"*",1,"AL INDÚSTRIA        ",66,1,"39252000","1800","UND","0000",0.000,"*",102.00,19.00,73.00,"1001800",0,60,5405,5,3,"*",35.00,999999,0,1,93.00,0.00,0.00,0,0,"*","N","0000-00-00"
78,"78","AL 1123 NF Dob Horiz p/Basc Pino Inox ",11.29,7.50,9,"FINANCEIRO",0,11.29,0,0,70,0,"*",7.74,0,0.00,"*","*","*","*",4.72,0,"OK 2021","060",147.00,"*",1,"AL INDÚSTRIA        ",67,1,"39252000","1800","UND","0000",0.000,"*",273.00,305.00,72.00,"1001800",0,60,5405,5,3,"*",2131.00,999999,0,1,147.00,0.00,0.00,0,0,"*","N","0000-00-00"
79,"79","AL 1123 BZ Dob Horiz p/Basc Pino Inox",11.29,7.50,9,"FINANCEIRO",0,11.29,0,0,15,0,"*",7.74,0,0.00,"*","*","*","*",4.72,0,"OK 2021","060",132.00,"*",1,"AL INDÚSTRIA        ",68,1,"39252000","1800","UND","0000",0.000,"*",226.00,341.00,0.00,"1001800",0,60,5405,5,3,"*",2043.00,999999,0,1,130.00,0.00,0.00,0,0,"*","N","0000-00-00"
80,"80","AL 1123 PT Dob Horiz p/Basc Pino Inox ",11.31,7.54,9,"COMPRAS",0,11.31,50,50,35,0,"*",9.80,30,0.00,"*","*","*","*",4.72,0,"OK 2021","060",78.00,"*",1,"AL INDÚSTRIA        ",69,1,"39252000","1800","UND","0000",0.000,"*",75.00,256.00,-11.00,"1001800",0,60,5405,5,3,"*",1862.00,143130,0,1,88.00,0.00,0.00,0,0,"*","N","0000-00-00"
9396,"9396","Tubo Superior Oblongo c/Corte 3.5 Vision - Ideia Glass",406.29,167.24,63,"SISTEMA",0,406.29,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"IDEIA GLASS         ",7916,0,"76042920","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"2804000",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
9395,"9395","P-625 Perfil Tubo Sup Redondo 3.0 CR - AL050",224.00,162.00,63,"SISTEMA",0,224.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"IDEIA GLASS         ",7915,0,"76042920","1800","UND","0000",0.000,"*",3.00,0.00,0.00,"2804000",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
9393,"9393","Tubo Elegance Alumínio 2.5 - Ideia Glass",184.44,75.51,63,"SISTEMA",0,184.44,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"IDEIA GLASS         ",7913,0,"76042920","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
9394,"9394","Tubo Elegance Alumínio 3.0 - Ideia Glass",293.19,120.44,63,"SISTEMA",0,293.19,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","000",0.00,"*",1,"IDEIA GLASS         ",7914,0,"76042920","1800","UND","0000",0.000,"*",-1.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
93,"93","AL 1130 BC Sup p/Basc e Piv Pino Inox ",17.85,11.90,9,"FINANCEIRO",0,17.85,0,0,20,0,"*",12.27,0,0.00,"*","*","*","*",7.69,0,"OK 2021","060",30.00,"*",1,"AL INDÚSTRIA        ",78,1,"39252000","1800","UND","0000",0.000,"*",89.00,-7.00,120.00,"1001800",0,60,5405,5,3,"*",134.00,143130,0,1,30.00,0.00,0.00,0,0,"*","N","0000-00-00"
94,"94","AL 1130 NF Sup p/Basc e Piv Pino Inox ",17.85,11.90,9,"FINANCEIRO",0,17.85,0,0,20,0,"*",12.27,0,0.00,"*","*","*","*",7.69,0,"OK 2023","060",111.00,"*",1,"AL INDÚSTRIA        ",79,1,"39252000","1800","UND","0000",0.000,"*",154.00,107.00,40.00,"1001800",0,0,5102,0,0,"*",117.00,999999,0,1,111.00,0.00,0.00,0,0,"*","N","0000-00-00"
95,"95","AL 1130 BZ Sup p/Basc e Piv Pino Inox ",17.85,11.90,9,"FINANCEIRO",0,17.85,0,0,10,0,"*",12.27,0,0.00,"*","*","*","*",7.69,0,"Ok 2021","060",85.00,"*",1,"AL INDÚSTRIA        ",80,1,"39252000","1800","UND","0000",0.000,"*",80.00,55.00,0.00,"1001800",0,60,5405,5,3,"*",73.00,999999,0,1,85.00,0.00,0.00,0,0,"*","N","0000-00-00"
96,"96","AL 1130 PT Sup p/Basc e Piv Pino Inox",17.85,11.90,9,"FINANCEIRO",0,17.85,0,0,10,0,"*",12.27,0,0.00,"*","*","*","*",7.69,0,"OK 2021","060",63.00,"*",1,"AL INDÚSTRIA        ",81,1,"39252000","1800","UND","0000",0.000,"*",193.00,20.00,60.00,"1001800",0,0,5102,0,0,"*",210.00,999999,0,1,69.00,0.00,0.00,0,0,"*","N","0000-00-00"
97,"97","AL 1201A BC Bucha Inv p/Pivô Dobradiça",3.50,2.33,9,"COMPRAS",0,3.50,50,50,130,0,"*",3.03,30,0.00,"*","*","*","*",1.63,0,"OK 2022","060",102.00,"*",1,"AL INDÚSTRIA        ",82,1,"39252000","1800","UND","0000",0.000,"*",29.00,432.00,-129.00,"1001800",0,60,5405,5,3,"*",3202.00,143130,0,1,159.00,0.00,0.00,0,0,"*","N","0000-00-00"
98,"98","AL 1201A NF Bucha Inv p/Pivô Dobradiça",3.48,2.32,9,"COMPRAS",0,3.48,50,50,100,0,"*",2.78,20,0.00,"*","*","*","*",1.63,0,"OK 2022","060",-69.00,"*",1,"AL INDÚSTRIA        ",83,1,"39252000","1800","UND","0000",0.000,"*",231.00,862.00,-51.00,"1001800",0,60,5405,5,3,"*",3787.00,143130,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
99,"99","AL 1201A BZ Bucha Inv p/Pivô Dobradiça",3.52,2.32,9,"SISTEMA",0,3.52,0,0,15,0,"*",2.39,0,0.00,"*","*","*","*",1.63,0,"OK 2022","060",97.00,"*",1,"AL INDÚSTRIA        ",84,1,"39252000","1800","UND","0000",0.000,"*",46.00,79.00,-7.00,"1001800",0,60,5405,5,3,"*",3656.00,0,0,1,97.00,0.00,0.00,0,0,"*","N","0000-00-00"
100,"100","AL 1201A PT Bucha Inv p/Pivô Dobradiça ",3.73,2.33,9,"FABIO",0,3.73,60,60,50,0,"*",3.26,40,0.00,"*","*","*","*",1.63,0,"OK 2022","060",-192.00,"*",1,"AL INDÚSTRIA        ",85,1,"39252000","1800","UND","0000",0.000,"*",69.00,381.00,-18.00,"1001800",0,60,5405,5,3,"*",3694.00,143130,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
102,"102","AL 1201 NF Bucha p/Pivô de Dobradiça ",5.04,3.35,9,"FINANCEIRO",0,5.04,0,0,50,0,"*",3.45,0,0.00,"*","*","*","*",1.88,0,"OK 2022","060",196.00,"*",1,"AL INDÚSTRIA        ",86,1,"39252000","1800","UND","0000",0.000,"*",325.00,416.00,-52.00,"1001800",0,60,5405,5,3,"*",3475.00,999999,0,1,196.00,0.00,0.00,0,0,"*","N","0000-00-00"
103,"103","AL 1316 BC Suporte p/União 4 Vidros",29.72,19.82,9,"FINANCEIRO",0,29.72,0,0,10,0,"*",20.45,0,0.00,"*","*","*","*",1.88,0,"Ok 2021","060",6.00,"*",1,"AL INDÚSTRIA        ",87,1,"39252000","1800","UND","0000",0.000,"*",8.00,9.00,1.00,"1001800",0,0,5102,0,0,"*",6.00,999999,0,1,6.00,0.00,0.00,0,0,"*","N","0000-00-00"
104,"104","AL 1201 PT Bucha p/Pivô de Dobradiça",5.38,3.36,9,"FABIO",0,5.38,60,60,10,0,"*",4.70,40,0.00,"*","*","*","*",1.88,0,"OK 2022","060",88.00,"*",1,"AL INDÚSTRIA        ",88,1,"39252000","1800","UND","0000",0.000,"*",26.00,154.00,-2.00,"1001800",0,60,5405,5,3,"*",3515.00,143130,0,1,91.00,0.00,0.00,0,0,"*","N","0000-00-00"
105,"105","AL 1203 BC Suporte para Bandeira",28.86,19.24,9,"FINANCEIRO",0,28.86,50,50,10,0,"*",25.01,30,0.00,"*","*","*","*",11.45,0,"OK 2021","060",19.00,"*",1,"AL INDÚSTRIA        ",89,1,"39252000","1800","UND","0000",0.000,"*",19.00,16.00,17.00,"1001800",0,60,5405,5,3,"*",1257.00,143130,0,1,19.00,0.00,0.00,0,0,"*","N","0000-00-00"
106,"106","AL 1203 NF Suporte para Bandeira",28.67,19.12,9,"FINANCEIRO",0,28.67,0,0,10,0,"*",19.73,0,0.00,"*","*","*","*",11.45,0,"OK 2021","060",27.00,"*",1,"AL INDÚSTRIA        ",90,1,"39252000","1800","UND","0000",0.000,"*",35.00,34.00,-3.00,"1001800",0,60,5405,5,3,"*",1506.00,999999,0,1,27.00,0.00,0.00,0,0,"*","N","0000-00-00"
107,"107","AL 1203 BZ Suporte para Bandeira ",28.67,19.12,9,"FINANCEIRO",0,28.67,0,0,10,0,"*",19.73,0,0.00,"*","*","*","*",11.45,0,"OK 2021","060",35.00,"*",1,"AL INDÚSTRIA        ",91,1,"39252000","1800","UND","0000",0.000,"*",38.00,17.00,0.00,"1001800",0,60,5405,5,3,"*",1469.00,999999,0,1,33.00,0.00,0.00,0,0,"*","N","0000-00-00"
108,"108","AL 1203 PT Suporte para Bandeira ",28.67,19.12,9,"FINANCEIRO",0,28.67,0,0,10,0,"*",19.73,0,0.00,"*","*","*","*",11.45,0,"OK 2021","060",16.00,"*",1,"AL INDÚSTRIA        ",92,1,"39252000","1800","UND","0000",0.000,"*",21.00,-7.00,30.00,"1001800",0,0,5102,0,0,"*",1577.00,999999,0,1,16.00,0.00,0.00,0,0,"*","N","0000-00-00"
