"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1"
13144,"13144","Fecho Central  Bate Fecha V/V-Glasspeças",35.36,23.57,47,"COMPRAS",0,35.36,50,50,50,0,"*",30.64,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",50.00,"*",1,"GLASSPEÇAS          ",11704,1,"39252000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,50.00
12690,"12690","1101pga CR Dobradiça Superior Reforçada - Glasspeças",74.09,49.39,47,"GERENCIA",0,74.09,50,50,0,0,"*",64.21,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11246,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,10.00
12691,"12691","1103pga CR Dobradiça inf Reforçada - Glasspeças",85.49,56.99,47,"FINANCEIRO +",0,85.49,50,50,0,0,"*",74.09,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",6.00,"*",1,"GLASSPEÇAS          ",11247,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,5.00
12692,"12692","1103pga Pt Dobradiça inf Reforçada - Glasspeças",85.49,56.99,47,"COMPRAS",0,85.49,50,50,0,0,"*",74.09,30,0.00,"*","*","*","*",12.72,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11248,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,6.00
13099,"13099","SM KIT 13P BC Basculante VV pequeno Polimero - Glasspeças",44.69,34.38,47,"COMPRAS",0,44.69,30,30,0,0,"*",39.54,15,0.00,"*","*","*","*",20.76,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",11659,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,20.00
12826,"12826","Trinco De Pressao Porta De Abrir CR -GLASS PECAS",25.76,17.17,47,"COMPRAS",0,25.76,50,50,0,0,"*",22.32,30,0.00,"*","*","*","*",10.84,0,"OK 2021","060",38.00,"*",1,"GLASSPEÇAS          ",11386,1,"76101000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,40.00
13065,"13065","KIT 02 Janela Pivotante PTO - Glasspeças",20.48,15.75,47,"COMPRAS",0,20.48,30,30,0,0,"*",17.33,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",11625,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,30.00
13066,"13066","KIT 05 Box de Abrir VA PTO - Glasspeças",34.26,26.35,47,"COMPRAS",0,34.26,30,30,0,0,"*",28.99,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",45.00,"*",1,"GLASSPEÇAS          ",11626,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,45.00
13068,"13068","KIT 09 Porta Correr V/V  PTO - Glasspeças",45.05,34.65,47,"COMPRAS",0,45.05,30,30,0,0,"*",38.12,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",42.00,"*",1,"GLASSPEÇAS          ",11628,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,49.00
13069,"13069","KIT 10 Porta Correr V/A  PTO - Glasspeças",40.35,28.82,47,"COMPRAS",0,40.35,40,40,0,0,"*",34.58,20,0.00,"*","*","*","*",40.56,0,"OK 2021","060",112.00,"*",1,"GLASSPEÇAS          ",11629,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,117.00
13070,"13070","KIT 11 Janela Correr V/v  PTO - Glasspeças",44.66,34.35,47,"COMPRAS",0,44.66,30,30,0,0,"*",37.79,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",80.00,"*",1,"GLASSPEÇAS          ",11630,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,83.00
13071,"13071","KIT 12 Janela Correr V/A  PTO - Glasspeças",33.35,25.65,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.22,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",90.00,"*",1,"GLASSPEÇAS          ",11631,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,90.00
13072,"13072","KIT 01 Porta Simples Pivotante Inv. BC - Glasspeças",65.82,50.63,47,"COMPRAS",0,65.82,30,30,0,0,"*",50.12,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",11632,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,24.00
13073,"13073","KIT 02 Janela Pivotante BC - Glasspeças",20.48,15.75,47,"COMPRAS",0,20.48,30,30,0,0,"*",17.33,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11633,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,3.00
13074,"13074","KIT 05 Box de Abrir VA BC - Glasspeças",34.26,26.35,47,"COMPRAS",0,34.26,30,30,0,0,"*",28.99,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",15.00,"*",1,"GLASSPEÇAS          ",11634,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,15.00
13075,"13075","KIT 06 Basculante VA Pequeno BC - Glasspeças",31.60,24.31,47,"COMPRAS",0,31.60,30,30,0,0,"*",26.74,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",-13.00,"*",1,"GLASSPEÇAS          ",11635,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,17.00
13076,"13076","KIT 09 Porta Correr V/V  BC - Glasspeças",45.05,34.65,47,"COMPRAS",0,45.05,30,30,0,0,"*",38.12,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",4.00,"*",1,"GLASSPEÇAS          ",11636,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,7.00
13077,"13077","KIT 10 Porta Correr V/A  BC - Glasspeças",37.47,28.82,47,"COMPRAS",0,37.47,30,30,0,0,"*",31.70,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",18.00,"*",1,"GLASSPEÇAS          ",11637,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,30.00
13078,"13078","KIT 11 Janela Correr V/V BC - Glasspeças",44.66,34.35,47,"COMPRAS",0,44.66,30,30,0,0,"*",37.79,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",11638,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,8.00
13079,"13079","KIT 12 Janela Correr V/A BC - Glasspeças",33.35,25.65,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.22,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",17.00,"*",1,"GLASSPEÇAS          ",11639,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,17.00
13080,"13080","KIT 01 Porta Simples Pivotante Inv.NF - Glasspeças",59.23,45.56,47,"COMPRAS",0,59.23,30,30,0,0,"*",50.12,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",4.00,"*",1,"GLASSPEÇAS          ",11640,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,4.00
13081,"13081","KIT 02 Janela Pivotante NF - Glasspeças",27.71,18.47,47,"COMPRAS",0,27.71,50,50,0,0,"*",24.01,30,0.00,"*","*","*","*",40.56,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",11641,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,5.00
13082,"13082","KIT 05 Box de Abrir VA NF - Glasspeças",34.26,26.35,47,"COMPRAS",0,34.26,30,30,0,0,"*",28.99,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",11642,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,9.00
13083,"13083","KIT 06 Basculante VA Pequeno NF]] - Glasspeças",28.44,21.88,47,"COMPRAS",0,28.44,30,30,0,0,"*",24.07,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",11643,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
13084,"13084","KIT 09 Porta Correr V/V NF - Glasspeças",45.05,34.65,47,"COMPRAS",0,45.05,30,30,0,0,"*",38.12,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",11644,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,9.00
13085,"13085","KIT 10 Porta Correr V/A NF - Glasspeças",33.74,25.95,47,"COMPRAS",0,33.74,30,30,0,0,"*",28.55,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",11645,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,9.00
13086,"13086","KIT 11 Janela Correr V/V NF - Glasspeças",44.66,34.35,47,"COMPRAS",0,44.66,30,30,0,0,"*",37.79,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11646,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,10.00
13087,"13087","KIT 12 Janela Correr V/A NF - Glasspeças",33.35,25.65,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.22,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11647,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,10.00
13413,"13413","SM 1800 TRINCO DE PRESSAO PORTA DE ABRIR PT -GLASS PECAS",28.32,18.88,47,"COMPRAS",0,28.32,50,50,0,0,"*",24.54,30,0.00,"*","*","*","*",10.84,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",11973,1,"76101000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00
